tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Inclusione e BES; PCTO/Alternanza; Prevenzione Disagio,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto FIxO YEI per NEET,Orientamento | Inclusione e BES | PCTO/Alternanza | Prevenzione Disagio
Inclusione e BES; Orientamento; Prevenzione Disagio; Valutazione e Autovalutazione,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi di Mentoring PNRR per studenti a rischio abbandono,Inclusione e BES | Orientamento | Prevenzione Disagio | Valutazione e Autovalutazione
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Valutazione focalizzata sui contenuti e sul progresso,Inclusione e BES | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Inclusione e BES,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,PCTO per alunni con disabilità e orientamento post-diploma,PCTO/Alternanza | Orientamento | Inclusione e BES
Inclusione e BES; Orientamento; Valutazione e Autovalutazione; Formazione Docenti; Partnership e Collaborazioni Strategiche,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Azioni di Sistema e Governance,"Funzioni Strumentali per Inclusione, Orientamento e Aggiornamento",Inclusione e BES | Orientamento | Valutazione e Autovalutazione | Formazione Docenti | Partnership e Collaborazioni Strategiche
Orientamento; Continuità e Accoglienza; Rapporti con Famiglie,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Azioni di Sistema e Governance,Coordinamento Funzione Strumentale Orientamento,Orientamento | Continuità e Accoglienza | Rapporti con Famiglie
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Rapporti con Famiglie,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Enti Locali per servizi e sostegno agli studenti,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Rapporti con Famiglie
PCTO/Alternanza; STEM e Ricerca; Orientamento; Imprenditorialità,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Esperienze Territoriali Significative,PCTO in collaborazione con enti di ricerca e università,PCTO/Alternanza | Scienze e Ricerca | Orientamento | Imprenditorialità
Orientamento; PCTO/Alternanza; Valutazione e Autovalutazione,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Metodologie Didattiche Innovative,Tutoring e valorizzazione esperienze culturali/professionali studenti,Orientamento | PCTO/Alternanza | Valutazione e Autovalutazione
Orientamento; PCTO/Alternanza; Valutazione e Autovalutazione; Continuità e Accoglienza,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Riconoscimento crediti formativi per studi/esperienze lavorative,Orientamento | PCTO/Alternanza | Valutazione e Autovalutazione | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; STEM e Ricerca,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Aeronautica Militare per PCTO,PCTO/Alternanza | Orientamento | Scienze e Ricerca
Orientamento; Valutazione e Autovalutazione; STEM e Ricerca; Imprenditorialità,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Modulo di orientamento formativo per la classe V (PNRR),Orientamento | Valutazione e Autovalutazione | Scienze e Ricerca | Imprenditorialità
Imprenditorialità; PCTO/Alternanza; Orientamento,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Pillole Di Project Management,Imprenditorialità | PCTO/Alternanza | Orientamento
Orientamento; Cittadinanza e Legalità; STEM e Ricerca; Arte e Creatività,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto Villa Mondragone: Valorizzazione Culturale e Didattica Interdisciplinare,Orientamento | Cittadinanza e Legalità | Educazione Civica | Scienze e Ricerca | Arte e Creatività
Orientamento; Imprenditorialità; STEM e Ricerca; Matematica e Logica,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,"Unilab: Seminari su Economia, Impresa e Società con Università Tor Vergata",Orientamento | Imprenditorialità | Scienze e Ricerca | Matematica e Logica
Orientamento; Cittadinanza e Legalità; Lingue Straniere; Intercultura e Lingue,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,NHSMUN NEW YORK: Simulazione Internazionale dei Lavori delle Nazioni Unite,Orientamento | Cittadinanza e Legalità | Educazione Civica | Lingue Straniere | Intercultura
Orientamento; PCTO/Alternanza; Imprenditorialità,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Startupper School Academy: Ideazione e Prototipazione Progetti Imprenditoriali,Orientamento | PCTO/Alternanza | Imprenditorialità
Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Percorso Formativo Organico per la Cittadinanza Attiva,Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Digitalizzazione
Digitalizzazione; Lettura e Scrittura; Orientamento,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Sistema Informatizzato per la Biblioteca,Digitalizzazione | Lettura e Scrittura | Orientamento
Orientamento; Cittadinanza e Legalità; Imprenditorialità; Valutazione e Autovalutazione,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Educazione finanziaria - ATTIVA LA RETE TUTTI PER UNO,Orientamento | Cittadinanza e Legalità | Educazione Civica | Imprenditorialità | Valutazione e Autovalutazione
Cittadinanza e Legalità; Orientamento; Intercultura e Lingue,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,DI-BATTITI: Dibattiti interattivi per il benessere e la crescita culturale,Cittadinanza e Legalità | Educazione Civica | Orientamento | Intercultura
Sostenibilità e Ambiente; PCTO/Alternanza; STEM e Ricerca; Cittadinanza e Legalità,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto 'Dallo sport al gioco – il ciclo sostenibile della gomma',Sostenibilità e Ambiente | PCTO/Alternanza | Scienze e Ricerca | Educazione Civica
Digitalizzazione; Formazione Docenti; PCTO/Alternanza; Orientamento,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Progetti e Attività Esemplari,Gestione Corsi Cisco e Certificazioni Informatiche,Digitalizzazione | Formazione Docenti | PCTO/Alternanza | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Azioni di Sistema e Governance,Commissione per l'orientamento in uscita e Dipartimento di sostegno,Orientamento | Inclusione e BES | PCTO/Alternanza
PCTO/Alternanza; STEM e Ricerca; Orientamento,Lazio,Roma,Enrico Fermi,RMTF180009,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Convenzioni con Università e Enti di Ricerca per PCTO,PCTO/Alternanza | Scienze e Ricerca | Orientamento
Cittadinanza e Legalità; Sostenibilità e Ambiente; Arte e Creatività,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Formazione su Legalità, Sostenibilità e Beni Culturali",Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Arte e Creatività
Orientamento; Continuità e Accoglienza,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,Centro Studi e Recupero Anni Scolastici,Orientamento | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,Stage e Tirocini per Collegamento Mondo del Lavoro,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Continuità e Accoglienza; Sostenibilità e Ambiente,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Sinergie con Università e Istituzioni Locali,Orientamento | Continuità e Accoglienza | Sostenibilità e Ambiente
Orientamento; Lingue Straniere; Intercultura e Lingue; Sport e Benessere,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi per le Competenze Trasversali e Orientamento (PCTO) con Erasmus+,Orientamento | Lingue Straniere | Intercultura | Sport e Benessere
Valutazione e Autovalutazione; Orientamento; Rapporti con Famiglie,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Approccio sistemico al sapere e contratto formativo,Valutazione e Autovalutazione | Orientamento | Rapporti con Famiglie
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Orientamento per il consolidamento della scelta e riorientamento,Orientamento | Valutazione e Autovalutazione
Orientamento; Valutazione e Autovalutazione; PCTO/Alternanza; Cittadinanza e Legalità,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Sviluppo di competenze individuali per la riuscita personale, professionale e sociale",Orientamento | Valutazione e Autovalutazione | PCTO/Alternanza | Cittadinanza e Legalità
Cittadinanza e Legalità; Prevenzione Disagio; Sport e Benessere,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Educazione alla salute e prevenzione tossicodipendenze,Educazione Civica | Prevenzione Disagio | Sport e Benessere
PCTO/Alternanza; Orientamento; Imprenditorialità; Formazione Docenti,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con Enti Territoriali e Mondo del Lavoro,PCTO/Alternanza | Orientamento | Imprenditorialità | Formazione Docenti
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione; Lingue Straniere; Arte e Creatività; Sport e Benessere; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura e Lingue; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Commissioni di Lavoro per Aree Specifiche,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Digitalizzazione | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorso di Alternanza Scuola-Lavoro Strutturato per Fasi,PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Formazione Docenti,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Formazione in Aula con Esperti Aziendali,PCTO/Alternanza | Orientamento | Formazione Docenti
PCTO/Alternanza; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Integrazione Didattica per Coerenza Scuola-Lavoro,PCTO/Alternanza | Valutazione e Autovalutazione
Inclusione e BES; Orientamento,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Buone Pratiche per l'Inclusione,Attivazione Peer Tutoring con Studenti Tutor,Inclusione e BES | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione; Lingue Straniere; Arte e Creatività; Sport e Benessere; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura e Lingue; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Lazio,Viterbo,"""P. Savi"" - Viterbo",VTIS014004,II Grado,"I Grado, Infanzia, Professionale",Azioni di Sistema e Governance,Analisi del Contesto e dei Bisogni del Territorio,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Sostenibilità e Ambiente | Digitalizzazione | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Orientamento; Imprenditorialità; Cittadinanza e Legalità; PCTO/Alternanza,Lazio,Frosinone,S.Donato V.C. Capoluogo,FREE82003E,Primaria,Primaria,Progetti e Attività Esemplari,Percorsi PCTO con focus su competenze trasversali e orientamento,Orientamento | Imprenditorialità | Cittadinanza e Legalità | PCTO/Alternanza
STEM e Ricerca; Sostenibilità e Ambiente; Arte e Creatività; Lettura e Scrittura; Orientamento,Lazio,Frosinone,S.Donato V.C. Capoluogo,FREE82003E,Primaria,Primaria,Partnership e Collaborazioni Strategiche,Incontri telematici con esperti su temi scientifici e culturali,Scienze e Ricerca | Sostenibilità e Ambiente | Arte e Creatività | Lettura e Scrittura | Orientamento
Orientamento; Rapporti con Famiglie,Lazio,Latina,G. Garibaldi Borgo S.Maria,LTEE805023,Primaria,Primaria,Partnership e Collaborazioni Strategiche,Collaborazioni Universitarie per Orientamento,Orientamento | Rapporti con Famiglie
Inclusione e BES; Orientamento; Rapporti con Famiglie,Lazio,Latina,G. Garibaldi Borgo S.Maria,LTEE805023,Primaria,Primaria,Buone Pratiche per l'Inclusione,Sportello di Sostegno per l'Inclusione e DSA/BES,Inclusione e BES | Orientamento | Rapporti con Famiglie
Continuità e Accoglienza; Orientamento; Inclusione e BES,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Attività condivise tra classi ponte,Continuità e Accoglienza | Orientamento | Inclusione e BES
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca; Continuità e Accoglienza,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Partnership e Collaborazioni Strategiche,"Progetto 4 C x il Futuro (Conoscenza, Consapevolezza, Cambiamento, Clima)",Sostenibilità e Ambiente | Cittadinanza e Legalità | Scienze e Ricerca | Continuità e Accoglienza
Continuità e Accoglienza; Sostenibilità e Ambiente; Intercultura e Lingue,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto 'Continui…amo',Continuità e Accoglienza | Sostenibilità e Ambiente | Intercultura
Digitalizzazione; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto 'Generazioni connesse',Digitalizzazione | Cittadinanza e Legalità | Prevenzione Disagio
Inclusione e BES; Formazione Docenti,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Buone Pratiche per l'Inclusione,Progetto Dislessia Amica,Inclusione e BES | Formazione Docenti
Valutazione e Autovalutazione; Inclusione e BES; Orientamento,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Valutazione degli Apprendimenti e del Comportamento Strutturata,Valutazione e Autovalutazione | Inclusione e BES | Orientamento
Valutazione e Autovalutazione; Inclusione e BES; Continuità e Accoglienza; Orientamento; Formazione Docenti,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Funzioni Strumentali per aree prioritarie,Valutazione e Autovalutazione | Inclusione e BES | Continuità e Accoglienza | Orientamento | Formazione Docenti
Continuità e Accoglienza; Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Coordinatori di Intermodulo e Docenti Coordinatori di classe,Continuità e Accoglienza | Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
Continuità e Accoglienza; Orientamento; Inclusione e BES,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorso Modulo 0 per l'inserimento e il benessere degli studenti,Continuità e Accoglienza | Orientamento | Inclusione e BES
Valutazione e Autovalutazione; Orientamento; Inclusione e BES; PCTO/Alternanza; Continuità e Accoglienza,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Piano di miglioramento basato sul RAV,Valutazione e Autovalutazione | Orientamento | Inclusione e BES | PCTO/Alternanza | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; STEM e Ricerca,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,"Intensificazione rapporti con mondo del lavoro, Università, Enti e Associazioni",PCTO/Alternanza | Orientamento | Scienze e Ricerca
PCTO/Alternanza; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Tirocini in azienda e percorsi PCTO,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,PCTO in raccordo con mondo del lavoro e ricerca,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Valutazione e Autovalutazione; Inclusione e BES,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Patto Formativo Individuale e Valutazione Personalizzata,Orientamento | Valutazione e Autovalutazione | Inclusione e BES
Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Ruolo del docente coordinatore di classe,Rapporti con Famiglie | Valutazione e Autovalutazione
Orientamento; Imprenditorialità; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto We Can Job,Orientamento | Imprenditorialità | Valutazione e Autovalutazione
PCTO/Alternanza; STEM e Ricerca; Digitalizzazione; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,P-Tech IBM Italia,PCTO/Alternanza | Scienze e Ricerca | Digitalizzazione | Orientamento
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Startupper sui banchi di scuola - Lazio Innova,PCTO/Alternanza | Imprenditorialità | Orientamento
Inclusione e BES; Cittadinanza e Legalità; Sostenibilità e Ambiente; Intercultura e Lingue; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,MAB: Mappatura percettiva ed outdoor learning per contrasto dispersione,Inclusione e BES | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Intercultura | Valutazione e Autovalutazione
Sport e Benessere; Sostenibilità e Ambiente; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Il Terminillo fa scuola: Sci e Orienteering,Sport e Benessere | Sostenibilità e Ambiente | Educazione Civica | Prevenzione Disagio
Sport e Benessere; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Studente-Atleta,Sport e Benessere | Orientamento
Orientamento; Rapporti con Famiglie; Continuità e Accoglienza,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Funzione Strumentale Orientamento (in entrata e in uscita),Orientamento | Rapporti con Famiglie | Continuità e Accoglienza
Orientamento; Formazione Docenti,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Rete 'PERCORSI QUADRIENNALI',Orientamento | Formazione Docenti
Continuità e Accoglienza; Valutazione e Autovalutazione,Lazio,Roma,Scuola Materna Patrocinio S. Giuseppe,RM1A144001,Infanzia,Infanzia,Azioni di Sistema e Governance,Coordinamento Attività Didattiche e Curricolo Verticale,Continuità e Accoglienza | Valutazione e Autovalutazione
Valutazione e Autovalutazione,Lazio,Roma,Scuola Materna Patrocinio S. Giuseppe,RM1A144001,Infanzia,Infanzia,Azioni di Sistema e Governance,Omogeneizzazione dell'Offerta Formativa tramite Valutazione,Valutazione e Autovalutazione
Orientamento; Intercultura e Lingue; Lingue Straniere,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Azioni di Sistema e Governance,Piano di Studi Integrato Scuola Secondaria,Orientamento | Intercultura | Lingue Straniere
Orientamento; Intercultura e Lingue; Lingue Straniere,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Partnership e Collaborazioni Strategiche,Riconoscimento Titoli e Equipollenza con Sistema Uruguaiano,Orientamento | Intercultura | Lingue Straniere
Altro,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Azioni di Sistema e Governance,Struttura del Curricolo per Aree Disciplinari,Altro
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Metodologie Didattiche Innovative,Attivazione della Riflessione Metacognitiva,Orientamento | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Inclusione e BES,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Metodologie Didattiche Innovative,Valutazione Formativa e Orientativa,Valutazione e Autovalutazione | Inclusione e BES
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Roma,Scuola Primaria Paritaria Anna Micheli,RM1E02600C,Primaria,Primaria,Progetti e Attività Esemplari,Simulazione d'impresa: laboratori professionali,PCTO/Alternanza | Imprenditorialità | Orientamento
Sostenibilità e Ambiente; Cittadinanza e Legalità,Lazio,Roma,Scuola Elem.Parif. Ss.Vergine,RM1E180002,Primaria,Primaria,Progetti e Attività Esemplari,Progetto 'La Terra E' La Mia Casa' per la Transizione Ecologica,Sostenibilità e Ambiente | Cittadinanza e Legalità | Educazione Civica
Digitalizzazione; Continuità e Accoglienza,Lazio,Roma,Scuola Media Patrocinio S. Giuseppe,RM1M003001,I Grado,I Grado,Metodologie Didattiche Innovative,Percorso curriculare di Informatica dal 1998,Digitalizzazione | Continuità e Accoglienza
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Scuola Media Patrocinio S. Giuseppe,RM1M003001,I Grado,I Grado,Buone Pratiche per l'Inclusione,Scuola Inclusiva per lo Sviluppo delle Competenze,Inclusione e BES | Valutazione e Autovalutazione
Arte e Creatività; Cittadinanza e Legalità,Lazio,Roma,Scuola Media Madonna Della Neve,RM1M06300L,I Grado,I Grado,Progetti e Attività Esemplari,Progetto verticale di pedagogia teatrale,Musica e Teatro | Cittadinanza e Legalità | Educazione Civica
Digitalizzazione; Orientamento; Imprenditorialità; Lingue Straniere,Lazio,Roma,Scuola Media Madonna Della Neve,RM1M06300L,I Grado,I Grado,Progetti e Attività Esemplari,Corso ECDL (European Computer Driving Licence),Digitalizzazione | Orientamento | Imprenditorialità | Lingue Straniere
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Intercultura e Lingue; Sport e Benessere; STEM e Ricerca; Imprenditorialità,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Partnership e Collaborazioni Strategiche,Collaborazione con enti e associazioni del territorio per attività formative,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Sostenibilità e Ambiente | Intercultura | Sport e Benessere | Scienze e Ricerca | Imprenditorialità
Arte e Creatività; Inclusione e BES; Orientamento,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Progetti e Attività Esemplari,Prova orientativo-attitudinale per indirizzo musicale,Musica e Teatro | Inclusione e BES | Orientamento
Orientamento; Inclusione e BES; Prevenzione Disagio; Rapporti con Famiglie,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Progetti e Attività Esemplari,Progetto 'Inclusi' - Sportello di ascolto psicologico,Orientamento | Inclusione e BES | Prevenzione Disagio | Rapporti con Famiglie
Cittadinanza e Legalità; Prevenzione Disagio; Sport e Benessere,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Progetti e Attività Esemplari,Progetto 'Unplugged' per life skills e prevenzione dipendenze,Educazione Civica | Prevenzione Disagio | Sport e Benessere | Cittadinanza e Legalità
Sostenibilità e Ambiente; Cittadinanza e Legalità,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Progetti e Attività Esemplari,Attività per la Transizione Ecologica e Culturale,Sostenibilità e Ambiente | Educazione Civica | Cittadinanza e Legalità
Arte e Creatività; Orientamento,Lazio,Roma,2 Ottobre 1870,RMEE847028,Primaria,Primaria,Partnership e Collaborazioni Strategiche,Collaborazione con Poli ad orientamento artistico e performativo,Arte e Creatività | Musica e Teatro | Orientamento
