tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorso di Alternanza Scuola-Lavoro Strutturato per Fasi,PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Formazione Docenti,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Formazione in Aula con Esperti Aziendali,PCTO/Alternanza | Orientamento | Formazione Docenti
PCTO/Alternanza; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Integrazione Didattica per Coerenza Scuola-Lavoro,PCTO/Alternanza | Valutazione e Autovalutazione
Inclusione e BES; Orientamento,Lazio,Roma,Aniene - Turismo,RMTN8V500Q,II Grado,"Liceo, Professionale, Tecnico",Buone Pratiche per l'Inclusione,Attivazione Peer Tutoring con Studenti Tutor,Inclusione e BES | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione; Lingue Straniere; Arte e Creatività; Sport e Benessere; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura e Lingue; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Lazio,Viterbo,"""P. Savi"" - Viterbo",VTIS014004,II Grado,"I Grado, Infanzia, Professionale",Azioni di Sistema e Governance,Analisi del Contesto e dei Bisogni del Territorio,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Sostenibilità e Ambiente | Digitalizzazione | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | STEM e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Continuità e Accoglienza; Orientamento; Inclusione e BES,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Attività condivise tra classi ponte,Continuità e Accoglienza | Orientamento | Inclusione e BES
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca; Continuità e Accoglienza,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Partnership e Collaborazioni Strategiche,"Progetto 4 C x il Futuro (Conoscenza, Consapevolezza, Cambiamento, Clima)",Sostenibilità e Ambiente | Cittadinanza e Legalità | STEM e Ricerca | Continuità e Accoglienza
Continuità e Accoglienza; Sostenibilità e Ambiente; Intercultura e Lingue,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto 'Continui…amo',Continuità e Accoglienza | Sostenibilità e Ambiente | Intercultura
Digitalizzazione; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto 'Generazioni connesse',Digitalizzazione | Cittadinanza e Legalità | Prevenzione Disagio
Inclusione e BES; Formazione Docenti,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Buone Pratiche per l'Inclusione,Progetto Dislessia Amica,Inclusione e BES | Formazione Docenti
Valutazione e Autovalutazione; Inclusione e BES; Orientamento,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Valutazione degli Apprendimenti e del Comportamento Strutturata,Valutazione e Autovalutazione | Inclusione e BES | Orientamento
Valutazione e Autovalutazione; Inclusione e BES; Continuità e Accoglienza; Orientamento; Formazione Docenti,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Funzioni Strumentali per aree prioritarie,Valutazione e Autovalutazione | Inclusione e BES | Continuità e Accoglienza | Orientamento | Formazione Docenti
Continuità e Accoglienza; Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Latina,"I. C. ""Emma Castelnuovo""",LTIC846006,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Azioni di Sistema e Governance,Coordinatori di Intermodulo e Docenti Coordinatori di classe,Continuità e Accoglienza | Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
Continuità e Accoglienza; Orientamento; Inclusione e BES,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorso Modulo 0 per l'inserimento e il benessere degli studenti,Continuità e Accoglienza | Orientamento | Inclusione e BES
Valutazione e Autovalutazione; Orientamento; Inclusione e BES; PCTO/Alternanza; Continuità e Accoglienza,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Piano di miglioramento basato sul RAV,Valutazione e Autovalutazione | Orientamento | Inclusione e BES | PCTO/Alternanza | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; STEM e Ricerca,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,"Intensificazione rapporti con mondo del lavoro, Università, Enti e Associazioni",PCTO/Alternanza | Orientamento | STEM e Ricerca
PCTO/Alternanza; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Tirocini in azienda e percorsi PCTO,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,PCTO in raccordo con mondo del lavoro e ricerca,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Valutazione e Autovalutazione; Inclusione e BES,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Patto Formativo Individuale e Valutazione Personalizzata,Orientamento | Valutazione e Autovalutazione | Inclusione e BES
Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Ruolo del docente coordinatore di classe,Rapporti con Famiglie | Valutazione e Autovalutazione
Orientamento; Imprenditorialità; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto We Can Job,Orientamento | Imprenditorialità | Valutazione e Autovalutazione
PCTO/Alternanza; STEM e Ricerca; Digitalizzazione; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,P-Tech IBM Italia,PCTO/Alternanza | STEM e Ricerca | Digitalizzazione | Orientamento
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Startupper sui banchi di scuola - Lazio Innova,PCTO/Alternanza | Imprenditorialità | Orientamento
Inclusione e BES; Cittadinanza e Legalità; Sostenibilità e Ambiente; Intercultura e Lingue; Valutazione e Autovalutazione,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,MAB: Mappatura percettiva ed outdoor learning per contrasto dispersione,Inclusione e BES | Cittadinanza e Legalità | Sostenibilità e Ambiente | Intercultura | Valutazione e Autovalutazione
Sport e Benessere; Sostenibilità e Ambiente; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Il Terminillo fa scuola: Sci e Orienteering,Sport e Benessere | Sostenibilità e Ambiente | Cittadinanza e Legalità | Prevenzione Disagio
Sport e Benessere; Orientamento,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Studente-Atleta,Sport e Benessere | Orientamento
Orientamento; Rapporti con Famiglie; Continuità e Accoglienza,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Funzione Strumentale Orientamento (in entrata e in uscita),Orientamento | Rapporti con Famiglie | Continuità e Accoglienza
Orientamento; Formazione Docenti,Lazio,Rieti,I.P.I.A. E. Vanoni,RIRI00701X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Rete 'PERCORSI QUADRIENNALI',Orientamento | Formazione Docenti
Digitalizzazione; Continuità e Accoglienza,Lazio,Roma,Scuola Media Patrocinio S. Giuseppe,RM1M003001,I Grado,I Grado,Metodologie Didattiche Innovative,Percorso curriculare di Informatica dal 1998,Digitalizzazione | Continuità e Accoglienza
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Scuola Media Patrocinio S. Giuseppe,RM1M003001,I Grado,I Grado,Buone Pratiche per l'Inclusione,Scuola Inclusiva per lo Sviluppo delle Competenze,Inclusione e BES | Valutazione e Autovalutazione
Arte e Creatività; Cittadinanza e Legalità,Lazio,Roma,Scuola Media Madonna Della Neve,RM1M06300L,I Grado,I Grado,Progetti e Attività Esemplari,Progetto verticale di pedagogia teatrale,Musica e Teatro | Cittadinanza e Legalità
Digitalizzazione; Orientamento; Imprenditorialità; Lingue Straniere,Lazio,Roma,Scuola Media Madonna Della Neve,RM1M06300L,I Grado,I Grado,Progetti e Attività Esemplari,Corso ECDL (European Computer Driving Licence),Digitalizzazione | Orientamento | Imprenditorialità | Lingue Straniere
Orientamento; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,"Ora di Approfondimento: Orientamento, Legalità, Sociale",Orientamento | Cittadinanza e Legalità | Prevenzione Disagio
Cittadinanza e Legalità; Altro; Digitalizzazione; STEM e Ricerca; Orientamento,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetti per lo Sviluppo di Competenze Trasversali e Chiave,Cittadinanza e Legalità | Altro | Digitalizzazione | STEM e Ricerca | Orientamento
Formazione Docenti; Orientamento,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Partnership e Collaborazioni Strategiche,Convenzioni con Università per TFA,Formazione Docenti | Orientamento
Lingue Straniere; Orientamento,Lazio,Roma,Ic Giuseppe Impastato,RMIC8CR006,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Partnership e Collaborazioni Strategiche,Collaborazioni per certificazioni linguistiche internazionali,Lingue Straniere | Orientamento
Lingue Straniere; Orientamento; Intercultura e Lingue,Lazio,Roma,Ic Giuseppe Impastato,RMIC8CR006,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Potenziamento Linguistico con Certificazioni Internazionali,Lingue Straniere | Orientamento | Intercultura
Arte e Creatività; Inclusione e BES; Sport e Benessere; Prevenzione Disagio,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratorio teatrale per la socializzazione,Arte e Creatività | Inclusione e BES | Sport e Benessere | Prevenzione Disagio
Orientamento; Inclusione e BES; Prevenzione Disagio; PCTO/Alternanza,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,"Sportello di Ascolto, Dialogo e Orientamento",Orientamento | Inclusione e BES | Prevenzione Disagio | PCTO/Alternanza
Orientamento; Continuità e Accoglienza; PCTO/Alternanza,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto 'Il Mio Futuro': Orientamento nella Scuola Superiore,Orientamento | Continuità e Accoglienza | PCTO/Alternanza
Orientamento; Imprenditorialità; Prevenzione Disagio,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con il Cenacolo per progetti giovanili,Orientamento | Imprenditorialità | Prevenzione Disagio
Digitalizzazione; Orientamento; Prevenzione Disagio; STEM e Ricerca; Matematica e Logica,Lazio,Roma,Ic Via Casale Del Finocchio,RMIC8FA00B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,"Progetti PNRR per competenze, linguaggi e contrasto dispersione",Digitalizzazione | Orientamento | Prevenzione Disagio | STEM e Ricerca | Matematica e Logica
Continuità e Accoglienza; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Azioni di Sistema e Governance,Corsi di riallineamento competenze in ingresso e lavoro di rete con scuole secondarie di primo grado,Continuità e Accoglienza | Orientamento | Valutazione e Autovalutazione
Inclusione e BES; Prevenzione Disagio; Rapporti con Famiglie; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,Prevenzione e contrasto alla dispersione scolastica e riduzione dei divari territoriali,Inclusione e BES | Prevenzione Disagio | Rapporti con Famiglie | Orientamento
Orientamento; Inclusione e BES; Rapporti con Famiglie; Prevenzione Disagio,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,"Mentoring, Coaching e Sostegno alle Famiglie",Orientamento | Inclusione e BES | Rapporti con Famiglie | Prevenzione Disagio
Orientamento; Matematica e Logica; Imprenditorialità; Lingue Straniere,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con Università per Indirizzo Economico,Orientamento | Matematica e Logica | Imprenditorialità | Lingue Straniere
Digitalizzazione; STEM e Ricerca; Arte e Creatività; Imprenditorialità,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Corso Sperimentale di Videogiochi e Animazione,Digitalizzazione | STEM e Ricerca | Arte e Creatività | Imprenditorialità
Orientamento; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Metodologie Didattiche Innovative,Utilizzo strumenti comunicazione e team working,Orientamento | PCTO/Alternanza
Cittadinanza e Legalità; Sostenibilità e Ambiente; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Educazione Ambientale e Sostenibilità (Agenda 2030),Cittadinanza e Legalità | Sostenibilità e Ambiente | STEM e Ricerca
Cittadinanza e Legalità; Arte e Creatività; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Tutela del Patrimonio Culturale e Paesaggistico,Cittadinanza e Legalità | Arte e Creatività | Orientamento
Digitalizzazione; Cittadinanza e Legalità; Orientamento; Prevenzione Disagio,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Cittadinanza Digitale e Alfabetizzazione Informatica,Digitalizzazione | Cittadinanza e Legalità | Orientamento | Prevenzione Disagio
Lingue Straniere; PCTO/Alternanza; Formazione Docenti; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Certificazioni Cambridge English e Corsi di Lingua,Lingue Straniere | PCTO/Alternanza | Formazione Docenti | Orientamento
Orientamento; STEM e Ricerca; Sostenibilità e Ambiente,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Moduli di Orientamento con Atenei del Lazio,Orientamento | STEM e Ricerca | Sostenibilità e Ambiente
Orientamento; Digitalizzazione; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Modulo UNIMARCONI CRIMINAL MINDS,Orientamento | Digitalizzazione | STEM e Ricerca
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Modulo di orientamento formativo - Visite culturali ed aziendali,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità
Sostenibilità e Ambiente; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Percorsi formativi su Cambiamenti Climatici e Ambiente Marino,Sostenibilità e Ambiente | STEM e Ricerca
Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,"Percorso 'Che Impresa ragazzi' e 'Pronti, lavoro... VIA!'",Orientamento | Imprenditorialità | PCTO/Alternanza
Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Percorsi su Imprenditorialità e Soft Skills 'Dalle idee di oggi alle azioni di domani',Orientamento | Imprenditorialità | PCTO/Alternanza
Matematica e Logica; STEM e Ricerca; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Olimpiadi della Matematica e della Fisica,Matematica e Logica | STEM e Ricerca | Orientamento
Cittadinanza e Legalità; Inclusione e BES,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Il Libretto dei Diritti e Doveri,Cittadinanza e Legalità | Inclusione e BES
Cittadinanza e Legalità; Inclusione e BES; Lettura e Scrittura,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Studio e Applicazione della Costituzione Italiana,Cittadinanza e Legalità | Inclusione e BES | Lettura e Scrittura
Arte e Creatività; Cittadinanza e Legalità,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Educazione alla Tutela del Patrimonio Artistico e Culturale,Arte e Creatività | Cittadinanza e Legalità
Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione; Intercultura e Lingue,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Programmazione Educazione Civica Scuola dell'Infanzia,Cittadinanza e Legalità | Sostenibilità e Ambiente | Digitalizzazione | Intercultura
Continuità e Accoglienza; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Curricolo Verticale,Continuità e Accoglienza | Valutazione e Autovalutazione | Orientamento
Digitalizzazione; Matematica e Logica; STEM e Ricerca,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Attività di Coding e Pensiero Computazionale,Digitalizzazione | Matematica e Logica | STEM e Ricerca
Cittadinanza e Legalità; Inclusione e BES; Intercultura e Lingue,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Educazione Civica: Costituzione e Diritti Umani,Cittadinanza e Legalità | Inclusione e BES | Intercultura
Orientamento; Cittadinanza e Legalità; Digitalizzazione; Sport e Benessere; Valutazione e Autovalutazione,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Moduli di orientamento formativo per la scelta del percorso,Orientamento | Cittadinanza e Legalità | Digitalizzazione | Sport e Benessere | Valutazione e Autovalutazione
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca; Arte e Creatività,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Progetto 'Tirreno' per la Transizione Ecologica e Culturale,Sostenibilità e Ambiente | Cittadinanza e Legalità | STEM e Ricerca | Arte e Creatività
Orientamento; Valutazione e Autovalutazione; Formazione Docenti,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Autovalutazione Formativa e Orientativa degli Allievi,Orientamento | Valutazione e Autovalutazione | Formazione Docenti
Sport e Benessere; Orientamento; Prevenzione Disagio,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Progetto Scuola Attiva Kids e Junior,Sport e Benessere | Orientamento | Prevenzione Disagio
STEM e Ricerca; Lingue Straniere; Orientamento; Intercultura e Lingue; Formazione Docenti,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,"Progetto ""Scuola di oggi, mondo di domani""",STEM e Ricerca | Lingue Straniere | Orientamento | Intercultura | Formazione Docenti
Inclusione e BES; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Didattica per Competenze per una Scuola Inclusiva,Inclusione e BES | Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Intercultura e Lingue,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Partecipazione a Feste Cittadine (Uva e Camelie),Cittadinanza e Legalità | Intercultura
Digitalizzazione; Cittadinanza e Legalità; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Utilizzo Consapevole degli Strumenti di Comunicazione Digitale,Digitalizzazione | Cittadinanza e Legalità | Orientamento | Valutazione e Autovalutazione
Cittadinanza e Legalità; Altro; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Educazione alla Costituzione e Cittadinanza Attiva,Cittadinanza e Legalità | Altro | Orientamento
Matematica e Logica; Orientamento; STEM e Ricerca,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Progetto Giochi Matematici (Università Bocconi),Matematica e Logica | Orientamento | STEM e Ricerca
Lettura e Scrittura; Lingue Straniere; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Corso di potenziamento italiano attraverso il latino (Nomen),Lettura e Scrittura | Lingue Straniere | Orientamento
Lingue Straniere; Intercultura e Lingue; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Corso di alfabetizzazione alla lingua e cultura greca (Alpha Beta),Lingue Straniere | Intercultura | Orientamento
Matematica e Logica; STEM e Ricerca; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Giochi matematici Bocconi e Giochi del Mediterraneo,Matematica e Logica | STEM e Ricerca | Orientamento
Cittadinanza e Legalità; STEM e Ricerca,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Concorso Martiri di Pratolungo,Cittadinanza e Legalità | STEM e Ricerca
Orientamento; Arte e Creatività; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Lingue Straniere; Intercultura e Lingue,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Viaggi d'istruzione,Orientamento | Arte e Creatività | STEM e Ricerca | Lettura e Scrittura | Matematica e Logica | Lingue Straniere | Intercultura
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Test d'ingresso per calibrare l'azione didattica nella Scuola Secondaria di Primo Grado,Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Digitalizzazione; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Valutazione delle competenze chiave europee con descrittori specifici,Cittadinanza e Legalità | Digitalizzazione | Valutazione e Autovalutazione
Matematica e Logica; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Obiettivi di Apprendimento per Classi Prime - Geografia,Matematica e Logica | Orientamento
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Buone Pratiche per l'Inclusione,Obiettivi di apprendimento chiari per ogni livello,Inclusione e BES | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Criteri per la valutazione degli apprendimenti e competenze disciplinari nella Scuola Secondaria di Primo Grado,Valutazione e Autovalutazione | Orientamento
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Metodologie Didattiche Innovative,Colloquio Pluridisciplinare Flessibile,Orientamento | Valutazione e Autovalutazione
Digitalizzazione; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Metodologie Didattiche Innovative,Flipped Classroom,Digitalizzazione | Valutazione e Autovalutazione | Orientamento
Digitalizzazione; Orientamento; PCTO/Alternanza; Rapporti con Famiglie,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Creazione Sezione Sito Web Istituto per Sponsorizzazione Attività,Digitalizzazione | Orientamento | PCTO/Alternanza | Rapporti con Famiglie
Digitalizzazione; STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Metodologie Didattiche Innovative,Curvatura Robotica per il Liceo Scientifico,Digitalizzazione | STEM e Ricerca | Orientamento
