tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
PCTO/Alternanza; Inclusione e BES; Orientamento,Piemonte,Torino,E. Ferrari,TOPS01701B,II Grado,Liceo,Buone Pratiche per l'Inclusione,Percorsi PCTO per studenti con disabilità,PCTO/Alternanza | Inclusione e BES | Orientamento
Lingue Straniere; Orientamento,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Stage linguistici per certificazione,Lingue Straniere | Orientamento
Digitalizzazione; Orientamento,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Potenziamento certificazioni informatiche,Digitalizzazione | Orientamento
Orientamento; PCTO/Alternanza,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Orientamento in Uscita (PCTO),Orientamento | PCTO/Alternanza
Orientamento; PCTO/Alternanza; Scienze e Ricerca; Imprenditorialità,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Mentor Me (PCTO),Orientamento | PCTO/Alternanza | Scienze e Ricerca | Imprenditorialità
Lingue Straniere; Matematica e Logica; Scienze e Ricerca; Orientamento,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi di Approfondimento Disciplinare,Lingue Straniere | Matematica e Logica | Scienze e Ricerca | Orientamento
Orientamento; Continuità e Accoglienza; Formazione Docenti,Sicilia,Trapani,"I.I.S.S. ""F. D'Aguirre - D. Alighieri""",TPIS002005,II Grado,"I Grado, Infanzia, Liceo, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Rete di Scopo con Altre Scuole e Università,Orientamento | Continuità e Accoglienza | Formazione Docenti
Lingue Straniere; Intercultura; Orientamento,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Accordi per Percorsi Biculturale EsaBac,Lingue Straniere | Intercultura | Orientamento
Lingue Straniere; Orientamento; Lettura e Scrittura,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Metodologie Didattiche Innovative,Certificazione Cambridge IGCSE,Lingue Straniere | Orientamento | Lettura e Scrittura
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto formativo per inserimento professionale (Trasporti e IPAE),PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Orientamento; Rapporti con Famiglie,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Commissione Permanente: Alternanza Scuola-Lavoro,PCTO/Alternanza | Orientamento | Rapporti con Famiglie
Orientamento; Scienze e Ricerca,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Orientamento Universitario e Incontri con Facoltà,Orientamento | Scienze e Ricerca
Orientamento; Rapporti con Famiglie,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Azioni di Sistema e Governance,Orientamento scolastico e professionale strutturato,Orientamento | Rapporti con Famiglie
PCTO/Alternanza; Orientamento; Scienze e Ricerca; Imprenditorialità,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Esperienze Territoriali Significative,Alternanza Scuola-Lavoro: Percorsi per Indirizzo,PCTO/Alternanza | Orientamento | Scienze e Ricerca | Imprenditorialità
Orientamento; Continuità e Accoglienza; Sport e Benessere; Educazione Civica,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto 'Velammare' per IPID e Trasporti/Logistica,Orientamento | Continuità e Accoglienza | Sport e Benessere | Educazione Civica
Orientamento; Sostenibilità e Ambiente; Educazione Civica; Continuità e Accoglienza,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto 'Vendemmia in Festa' per Servizi Agricoltura,Orientamento | Sostenibilità e Ambiente | Educazione Civica | Continuità e Accoglienza
Orientamento; Sport e Benessere; Inclusione e BES; Continuità e Accoglienza,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Progetto 'Orientamento e Sport - Insieme per crescere',Orientamento | Sport e Benessere | Inclusione e BES | Continuità e Accoglienza
Digitalizzazione; Orientamento; Inclusione e BES,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Metodologie Didattiche Innovative,Sperimentazione di Metodologie Didattiche Innovative,Digitalizzazione | Orientamento | Inclusione e BES
"Orientamento; Scienze e Ricerca; Matematica e Logica; Lingue Straniere; Arte e Creatività; Umanistico, Scientifico E Tecnologico",Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Progetti e Attività Esemplari,Olimpiadi della Cultura e del Talento,"Orientamento | Scienze e Ricerca | Matematica e Logica | Lingue Straniere | Arte e Creatività | Umanistico, Scientifico E Tecnologico"
Orientamento; Cittadinanza e Legalità; Educazione Civica; Rapporti con Famiglie,Sicilia,Trapani,"Tecnico Turismo - Itc ""P. Mattarella""",TPTD00802B,II Grado,Tecnico,Esperienze Territoriali Significative,Comunicazione e Divulgazione delle Attività Scolastiche sul Territorio,Orientamento | Cittadinanza e Legalità | Educazione Civica | Rapporti con Famiglie
Valutazione e Autovalutazione; Orientamento; Formazione Docenti; Continuità e Accoglienza,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Azioni di Sistema e Governance,Piano di Miglioramento focalizzato su competenze e orientamento,Valutazione e Autovalutazione | Orientamento | Formazione Docenti | Continuità e Accoglienza
PCTO/Alternanza; Orientamento,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Enti e Istituzioni per PCTO,PCTO/Alternanza | Orientamento
Digitalizzazione; Orientamento; Imprenditorialità,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Progetti e Attività Esemplari,Creazione di Laboratori per le Professioni Digitali del Futuro,Digitalizzazione | Orientamento | Imprenditorialità
Orientamento; Cittadinanza e Legalità,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Progetti e Attività Esemplari,Comunicazione e Team Working in Contesti Professionali,Orientamento | Cittadinanza e Legalità
Intercultura; Lingue Straniere; Inclusione e BES; Orientamento,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Progetti e Attività Esemplari,"Progetto ""Intercultura""",Intercultura | Lingue Straniere | Inclusione e BES | Orientamento
Lingue Straniere; Intercultura; Orientamento; Sostenibilità e Ambiente,Sicilia,Trapani,Sez. Stacc. I.T.G. Petrosino,TPTL01402L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Adesione ai progetti ERASMUS+ e INTERCULTURA,Lingue Straniere | Intercultura | Orientamento | Sostenibilità e Ambiente
Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Orientamento,Orientamento
PCTO/Alternanza,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Alternanza Scuola-Lavoro,PCTO/Alternanza
Valutazione e Autovalutazione; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Valutazione Credito Scolastico e Formativo Integrata,Valutazione e Autovalutazione | Orientamento
PCTO/Alternanza; Lingue Straniere; Sport e Benessere; Arte e Creatività; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Valorizzazione Crediti Formativi da Attività Extrascolastiche,PCTO/Alternanza | Lingue Straniere | Sport e Benessere | Arte e Creatività | Orientamento
Orientamento; Inclusione e BES; Cittadinanza e Legalità; Educazione Civica; Digitalizzazione; Lingue Straniere; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Intercultura; Valutazione e Autovalutazione,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Sviluppo delle Competenze Chiave Europee,Orientamento | Inclusione e BES | Cittadinanza e Legalità | Educazione Civica | Digitalizzazione | Lingue Straniere | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Intercultura | Valutazione e Autovalutazione
Orientamento; Inclusione e BES; Cittadinanza e Legalità; Educazione Civica; Sostenibilità e Ambiente; Lingue Straniere; Arte e Creatività; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Sviluppo Competenze Trasversali per Ambiti Disciplinari,Orientamento | Inclusione e BES | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Lingue Straniere | Arte e Creatività | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione
Orientamento; Cittadinanza e Legalità; Educazione Civica; Lettura e Scrittura; Valutazione e Autovalutazione,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Sviluppo Competenze Storico-Filosofiche Graduale per Anno di Corso,Orientamento | Cittadinanza e Legalità | Educazione Civica | Lettura e Scrittura | Valutazione e Autovalutazione
Matematica e Logica; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Collegamento con Situazioni di Vita Ordinaria,Matematica e Logica | Orientamento
Scienze e Ricerca,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Didattica laboratoriale per mineralogia e petrologia,Scienze e Ricerca
Lettura e Scrittura; Orientamento; Cittadinanza e Legalità,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Esposizione Chiara e Articolata del Sapere,Lettura e Scrittura | Orientamento | Cittadinanza e Legalità
Lettura e Scrittura; Orientamento; Lingue Straniere,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo delle Competenze Comunicative e Analitiche in Italiano,Lettura e Scrittura | Orientamento | Lingue Straniere
Lettura e Scrittura; Valutazione e Autovalutazione; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Redazione di Elaborati per la Maturità,Lettura e Scrittura | Valutazione e Autovalutazione | Orientamento
Sport e Benessere; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo di autonomia e responsabilità nelle discipline sportive,Sport e Benessere | Orientamento
Orientamento; Cittadinanza e Legalità; Educazione Civica; Sport e Benessere; Imprenditorialità,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Introduzione al Diritto e all'Economia dello Sport,Orientamento | Cittadinanza e Legalità | Educazione Civica | Sport e Benessere | Imprenditorialità
Orientamento; Imprenditorialità; Sport e Benessere; Lettura e Scrittura,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Approfondimento Dinamiche Economiche e Marketing Sportivo,Orientamento | Imprenditorialità | Sport e Benessere | Lettura e Scrittura
Orientamento; Valutazione e Autovalutazione; Lettura e Scrittura,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo Metodo di Studio Autonomo e Flessibile,Orientamento | Valutazione e Autovalutazione | Lettura e Scrittura
Orientamento; Cittadinanza e Legalità,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Applicazione Normativa Urbanistica ed Edilizia,Orientamento | Cittadinanza e Legalità
Imprenditorialità; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Valutazioni Economiche e Gestione Immobiliare,Imprenditorialità | Orientamento
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione; PCTO/Alternanza,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Progetto Orientamento Scolastico e Professionale,Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione | PCTO/Alternanza
Prevenzione Disagio; Inclusione e BES; Rapporti con Famiglie; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Progetto ""STAR BENE A SCUOLA""",Prevenzione Disagio | Inclusione e BES | Rapporti con Famiglie | Orientamento
Valutazione e Autovalutazione; Orientamento; Lettura e Scrittura; Scienze e Ricerca,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Progetto ""ESAME DI STATO""",Valutazione e Autovalutazione | Orientamento | Lettura e Scrittura | Scienze e Ricerca
Continuità e Accoglienza; Inclusione e BES; Orientamento; Rapporti con Famiglie,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Progetto ""ACCOGLIENZA E INTEGRAZIONE""",Continuità e Accoglienza | Inclusione e BES | Orientamento | Rapporti con Famiglie
PCTO/Alternanza; Imprenditorialità; Orientamento,Veneto,Treviso,Galilei-Lic.Scientifico-Ind. Sportivo,TVPSIL5006,II Grado,"Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,Alternanza Scuola-Lavoro (PCTO),PCTO/Alternanza | Imprenditorialità | Orientamento
Continuità e Accoglienza; Orientamento,Lombardia,Varese,Liceo Linguistico Collegio Rotondi,VAPLVL5003,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Progetto 'Viaggio verso la Scuola Primaria',Continuità e Accoglienza | Orientamento
Orientamento; Prevenzione Disagio; Valutazione e Autovalutazione,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Orientamento in Itinere con Team di Esperti,Orientamento | Prevenzione Disagio | Valutazione e Autovalutazione
Orientamento; PCTO/Alternanza; Imprenditorialità,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Orientamento in Uscita con Counselor e Psicologi,Orientamento | PCTO/Alternanza | Imprenditorialità
PCTO/Alternanza; Orientamento; Imprenditorialità,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,Percorsi per le Competenze Trasversali e l'Orientamento (PCTO),PCTO/Alternanza | Orientamento | Imprenditorialità
Lingue Straniere; Orientamento,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Certificazioni Linguistiche Europee Riconosciute,Lingue Straniere | Orientamento
Intercultura; Lingue Straniere; Orientamento; Continuità e Accoglienza,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Buone Pratiche per l'Inclusione,Supporto e Accompagnamento per Mobilità Studentesca Internazionale,Intercultura | Lingue Straniere | Orientamento | Continuità e Accoglienza
Orientamento; Arte e Creatività,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Laboratori Artistici Orientativi nel Primo Biennio,Orientamento | Arte e Creatività
Orientamento; Arte e Creatività; Formazione Docenti,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Percorso Quinquennale con Approfondimento nel Quinto Anno,Orientamento | Arte e Creatività | Formazione Docenti
PCTO/Alternanza; Orientamento; Rapporti con Famiglie; Sostenibilità e Ambiente,Piemonte,Verbano-Cusio-Ossola,"Liceo Delle Scienze Umane ""Antonio Rosmini""",VBPM03500D,II Grado,"I Grado, Infanzia, Liceo, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,Consultazione Territoriale per Necessità Professionali e PCTO,PCTO/Alternanza | Orientamento | Rapporti con Famiglie | Sostenibilità e Ambiente
PCTO/Alternanza; Imprenditorialità; Sostenibilità e Ambiente; Orientamento,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Progetto 'The Virtual Shipping' - Laboratorio Territoriale per l'Occupabilità,PCTO/Alternanza | Imprenditorialità | Sostenibilità e Ambiente | Orientamento
Orientamento; Inclusione e BES; Continuità e Accoglienza,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Metodologie Didattiche Innovative,Peer to Peer e Mentoring Didattico,Orientamento | Inclusione e BES | Continuità e Accoglienza
Orientamento; Continuità e Accoglienza; PCTO/Alternanza,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Rete di Scopo per Percorsi di Orientamento,Orientamento | Continuità e Accoglienza | PCTO/Alternanza
Orientamento; Arte e Creatività,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo Progetti Personali di Studio (Moda),Orientamento | Arte e Creatività
Orientamento; Valutazione e Autovalutazione,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Acquisizione Metodo di Studio Efficace (Logistica e Trasporti),Orientamento | Valutazione e Autovalutazione
Cittadinanza e Legalità; Educazione Civica; Inclusione e BES; Orientamento,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Azioni di Sistema e Governance,Sviluppo competenze chiave di cittadinanza,Cittadinanza e Legalità | Educazione Civica | Inclusione e BES | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità; Lingue Straniere,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Esperienze Territoriali Significative,Percorsi per le competenze trasversali e per l'orientamento (PCTO),PCTO/Alternanza | Orientamento | Imprenditorialità | Lingue Straniere
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Rete VERSO per l'Orientamento Scolastico,Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione
Orientamento; PCTO/Alternanza; Sport e Benessere; Lingue Straniere; Digitalizzazione; Cittadinanza e Legalità,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Azioni di Sistema e Governance,Credito Formativo per Attività Extracurricolari e Certificazioni,Orientamento | PCTO/Alternanza | Sport e Benessere | Lingue Straniere | Digitalizzazione | Cittadinanza e Legalità
Orientamento; Cittadinanza e Legalità; Valutazione e Autovalutazione; Continuità e Accoglienza,Veneto,Venezia,Thomas A. Edison - Alessandro Volta,VERI00401V,II Grado,"Professionale, Tecnico",Azioni di Sistema e Governance,Credito Scolastico per Ruoli di Rappresentanza e Tutoraggio,Orientamento | Cittadinanza e Legalità | Valutazione e Autovalutazione | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; Imprenditorialità,Veneto,Venezia,Vito Volterra,VETF060003,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rapporti con la realtà produttiva del territorio,PCTO/Alternanza | Orientamento | Imprenditorialità
Inclusione e BES; Orientamento,Veneto,Venezia,Vito Volterra,VETF060003,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Valorizzazione delle diversità e inclusione,Inclusione e BES | Orientamento
Orientamento; PCTO/Alternanza; Imprenditorialità,Veneto,Venezia,Vito Volterra,VETF060003,II Grado,Tecnico,Progetti e Attività Esemplari,Modulo Orientamento Formativo per Classe V (Uscita),Orientamento | PCTO/Alternanza | Imprenditorialità
Digitalizzazione; Scienze e Ricerca; Orientamento,Veneto,Venezia,Vito Volterra,VETF060003,II Grado,Tecnico,Progetti e Attività Esemplari,Corsi e Esami Certificazione CISCO,Digitalizzazione | Scienze e Ricerca | Orientamento
Scienze e Ricerca; Orientamento,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Potenziamento Bio-medico per Liceo Scientifico e Scienze Applicate,Scienze e Ricerca | Orientamento
Digitalizzazione; Matematica e Logica; Orientamento,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Potenziamento Informatica per Liceo Scienze Umane e LES,Digitalizzazione | Matematica e Logica | Orientamento
Lingue Straniere; Intercultura; Orientamento,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Competenze Linguistiche Interculturali,Lingue Straniere | Intercultura | Orientamento
Cittadinanza e Legalità; Educazione Civica; Orientamento,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Educazione alla Cittadinanza Attiva e Consapevole,Cittadinanza e Legalità | Educazione Civica | Orientamento
Orientamento; Continuità e Accoglienza; Lingue Straniere; Scienze e Ricerca; Sport e Benessere,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di orientamento formativo per classi prime,Orientamento | Continuità e Accoglienza | Lingue Straniere | Scienze e Ricerca | Sport e Benessere
Orientamento; Scienze e Ricerca; Matematica e Logica; Lingue Straniere; Arte e Creatività,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di orientamento formativo con focus su Data Science e Archeologia,Orientamento | Scienze e Ricerca | Matematica e Logica | Lingue Straniere | Arte e Creatività
Orientamento; Digitalizzazione; Sport e Benessere; Cittadinanza e Legalità,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di orientamento formativo con potenziamento informatica e visite mirate,Orientamento | Digitalizzazione | Sport e Benessere | Cittadinanza e Legalità
Orientamento; Scienze e Ricerca; Lingue Straniere; Arte e Creatività; Sport e Benessere,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,"Modulo di orientamento con focus su emozioni, narrazione e laboratori scientifici",Orientamento | Scienze e Ricerca | Lingue Straniere | Arte e Creatività | Sport e Benessere
Orientamento; PCTO/Alternanza; Digitalizzazione; Imprenditorialità; Lingue Straniere,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Percorsi di orientamento universitario e professionale per classi terze e quarte,Orientamento | PCTO/Alternanza | Digitalizzazione | Imprenditorialità | Lingue Straniere
Orientamento; Inclusione e BES; PCTO/Alternanza; Continuità e Accoglienza,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Stage presso Scuole dell'Infanzia e Primaria,Orientamento | Inclusione e BES | PCTO/Alternanza | Continuità e Accoglienza
Lingue Straniere; Orientamento; Digitalizzazione; Lettura e Scrittura,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Liceo Linguistico Potenziato con Public Speaking e Life Skills,Lingue Straniere | Orientamento | Digitalizzazione | Lettura e Scrittura
Lingue Straniere; Orientamento; Valutazione e Autovalutazione,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,"Certificazioni Lingue Straniere (Inglese, Francese, Tedesco)",Lingue Straniere | Orientamento | Valutazione e Autovalutazione
Lingue Straniere; Orientamento; Digitalizzazione; PCTO/Alternanza,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Mater Academy-Doppio Diploma (Scuola USA),Lingue Straniere | Orientamento | Digitalizzazione | PCTO/Alternanza
